n,omega,tau_type,tau_value,init_name,dt,T,step,time,kl_energy,norm_energy,mean_error,cov_error,volume_error,shape_error,cosine_error,eig_min,eig_max,chi
2,1.0,positive,0.25,mean_only,0.1,2.0,20,2.0,0.06651397323645569,0.0147808829414346,0.36472996377170785,0.0,0.0,0.0,0.13016723127554308,1.0,1.0,1.0
2,1.0,positive,0.25,volume_high,0.1,2.0,0,0.0,1.6137056388801092,1.0,0.0,2.9999999999999996,1.3862943611198906,0.0,0.413512845638725,4.0,4.0,1.0
2,1.0,positive,0.25,volume_high,0.1,2.0,5,0.5,0.702191763150922,0.43514241149844035,0.0,1.692757539216005,0.990565776065083,0.0,0.30395065761060036,2.692757539216005,2.692757539216005,1.0
2,1.0,positive,0.25,volume_high,0.1,2.0,10,1.0,0.36881463048303664,0.22855136748421429,0.0,1.1204366782737147,0.7516220477906781,0.0,0.22830352997006453,2.1204366782737147,2.1204366782737147,1.0
2,1.0,positive,0.25,volume_high,0.1,2.0,15,1.5,0.21264356060142497,0.13177345079428293,0.0,0.8009676823573938,0.5883241217559689,0.0,0.17565487865618779,1.800967682357394,1.800967682357394,1.0
2,1.0,positive,0.25,volume_high,0.1,2.0,20,2.0,0.12963529646938277,0.08033391799965946,0.0,0.5990366516920649,0.46940135522268206,0.0,0.13776748567900082,1.5990366516920649,1.5990366516920649,1.0
2,1.0,positive,0.25,volume_low,0.1,2.0,0,0.0,0.6362943611198906,1.0,0.0,0.7499999999999999,1.3862943611198906,0.0,0.24218316241483717,0.25,0.25,1.0
2,1.0,positive,0.25,volume_low,0.1,2.0,5,0.5,0.5461189992196571,0.8582804321233917,0.0,0.7173196989479306,1.2634386981675876,0.0,0.22963113611374464,0.2826803010520694,0.2826803010520694,1.0
2,1.0,positive,0.25,volume_low,0.1,2.0,10,1.0,0.46404085912017634,0.7292864552554816,0.0,0.6821570607169285,1.1461979198371048,0.0,0.2163527879217999,0.3178429392830715,0.3178429392830715,1.0
2,1.0,positive,0.25,volume_low,0.1,2.0,15,1.5,0.3902072656070792,0.6132496049789075,0.0,0.6447630875937675,1.0349703532008467,0.0,0.20248563801904684,0.35523691240623234,0.35523691240623234,1.0
2,1.0,positive,0.25,volume_low,0.1,2.0,20,2.0,0.3246177875429934,0.5101692037183226,0.0,0.6054880434167949,0.9301058309597884,0.0,0.18819739919988665,0.39451195658320515,0.39451195658320515,1.0
2,1.0,positive,0.25,shape_only,0.1,2.0,0,0.0,2.7621956910836314,1.0,0.0,4.558929858404187,0.0,2.8284271247461903,0.1352032939031187,0.1353352832366127,7.38905609893065,0.3670988855829601
2,1.0,positive,0.25,shape_only,0.1,2.0,5,0.5,0.9084914156379809,0.3289019016902356,0.0,1.5912984936414805,0.26332536485221714,1.972356247188988,0.06416095223047624,0.19052119282931163,3.099810908742216,0.16437649258844814
2,1.0,positive,0.25,shape_only,0.1,2.0,10,1.0,0.5202880924777529,0.18836033021021756,0.0,0.9638853152184764,0.3341016359100339,1.5430823805638878,0.11178287541077647,0.24045419832304066,2.131918714812397,0.03731173512048706
2,1.0,positive,0.25,shape_only,0.1,2.0,15,1.5,0.3467481457936197,0.12553351919015832,0.0,0.7045303384945922,0.350573009823921,1.246784896356037,0.12653208951332695,0.2916551800603897,1.7006950918790076,2.947356050589395e-05
2,1.0,positive,0.25,shape_only,0.1,2.0,20,2.0,0.24541676944938073,0.08884843685825235,0.0,0.5660168369538617,0.3428623728879653,1.020186799989344,0.12832918648664327,0.34498878240847586,1.460120010714355,0.029639153678034404
2,1.0,positive,0.25,mixed,0.1,2.0,0,0.0,5.011672049926549,1.0,1.9999999999999998,5.644555741786776,0.6931471805599454,2.1213203435596424,0.783383274430757,0.44626032029685964,8.963378140676129,0.4307988270442431
2,1.0,positive,0.25,mixed,0.1,2.0,5,0.5,1.1991996789806407,0.2392813550116904,1.0847903212822403,1.6555125725051663,0.3426336911480892,1.2068306675070994,0.4778864254660231,0.6000607027760355,3.3068359963337985,0.3316877070446698
2,1.0,positive,0.25,mixed,0.1,2.0,10,1.0,0.5494553299734894,0.10963513264630759,0.7788020753944237,0.9036497779318838,0.22297313192390675,0.8261294883639952,0.3116596266700514,0.6968475387163289,2.241476712439802,0.269553886536387
2,1.0,positive,0.25,mixed,0.1,2.0,15,1.5,0.2612561014088006,0.05212952858969086,0.5337951986410586,0.5793896357185555,0.1594474207251265,0.5950731839610403,0.1887164088489951,0.7700245642991906,1.7864451658764162,0.2306118687407773
2,1.0,positive,0.25,mixed,0.1,2.0,20,2.0,0.12460063876212457,0.024862089442574502,0.35298389345252995,0.39983196444144026,0.1202314857346015,0.43900815231451046,0.11017011697924817,0.8267985906473122,1.5382680293092328,0.20841512680388158
2,2.0,negative,-0.5,mean_only,0.1,2.0,0,0.0,4.499999999999999,1.0,2.9999999999999996,0.0,0.0,0.0,1.126178161942212,1.0,1.0,1.0
2,2.0,negative,-0.5,mean_only,0.1,2.0,5,0.5,1.56905298045,0.34867844010000004,1.7714699999999999,0.0,0.0,0.0,0.8796269010084781,1.0,1.0,1.0
2,2.0,negative,-0.5,mean_only,0.1,2.0,10,1.0,0.547094945657562,0.12157665459056936,1.0460353203000001,0.0,0.0,0.0,0.4847531844313441,1.0,1.0,1.0
2,2.0,negative,-0.5,mean_only,0.1,2.0,15,1.5,0.19076021223847284,0.042391158275216195,0.617673396283947,0.0,0.0,0.0,0.2496077137305744,1.0,1.0,1.0
2,2.0,negative,-0.5,mean_only,0.1,2.0,20,2.0,0.06651397323645569,0.0147808829414346,0.36472996377170785,0.0,0.0,0.0,0.13016723127554308,1.0,1.0,1.0
2,2.0,negative,-0.5,volume_high,0.1,2.0,0,0.0,1.6137056388801092,1.0,0.0,2.9999999999999996,1.3862943611198906,0.0,0.413512845638725,4.0,4.0,1.0
2,2.0,negative,-0.5,volume_high,0.1,2.0,5,0.5,0.48733746645367537,0.3019989858818869,0.0,1.3356109887739056,0.8482735223202303,0.0,0.2593097352068834,2.335610988773906,2.335610988773906,1.0
2,2.0,negative,-0.5,volume_high,0.1,2.0,10,1.0,0.20490698745130675,0.12697916058191974,0.0,0.7834652020091986,0.5785582145578919,0.0,0.17252026430049544,1.7834652020091986,1.7834652020091986,1.0
2,2.0,negative,-0.5,volume_high,0.1,2.0,15,1.5,0.09841117475191852,0.06098458875078022,0.0,0.5115405124260113,0.41312933767409277,0.0,0.12012519848005065,1.5115405124260113,1.5115405124260113,1.0
2,2.0,negative,-0.5,volume_high,0.1,2.0,20,2.0,0.05076991452936541,0.031461694937497446,0.0,0.3533611632166551,0.3025912486872898,0.0,0.08620423246611836,1.3533611632166551,1.3533611632166551,1.0
2,2.0,negative,-0.5,volume_low,0.1,2.0,0,0.0,0.6362943611198906,1.0,0.0,0.7499999999999999,1.3862943611198906,0.0,0.24218316241483717,0.25,0.25,1.0
2,2.0,negative,-0.5,volume_low,0.1,2.0,5,0.5,0.5037734683960047,0.79173021038463,0.0,0.6999145529352322,1.2036880213312369,0.0,0.2230293105725789,0.30008544706476775,0.30008544706476775,1.0
2,2.0,negative,-0.5,volume_low,0.1,2.0,10,1.0,0.38968200093423366,0.6124240991989709,0.0,0.6444735062417111,1.0341555071759447,0.0,0.20237925840144155,0.35552649375828893,0.35552649375828893,1.0
2,2.0,negative,-0.5,volume_low,0.1,2.0,15,1.5,0.29416041192124776,0.4623024026230873,0.0,0.584775479235797,0.878935891157045,0.0,0.18077442798781684,0.41522452076420285,0.41522452076420285,1.0
2,2.0,negative,-0.5,volume_low,0.1,2.0,20,2.0,0.2165627653364215,0.3403499678282026,0.0,0.5223826730803044,0.738945438416726,0.0,0.15887306985372762,0.47761732691969544,0.47761732691969544,1.0
2,2.0,negative,-0.5,shape_only,0.1,2.0,0,0.0,2.7621956910836314,1.0,0.0,4.558929858404187,0.0,2.8284271247461903,0.1352032939031187,0.1353352832366127,7.38905609893065,0.3670988855829601
2,2.0,negative,-0.5,shape_only,0.1,2.0,5,0.5,1.236345453925531,0.4475951714487335,0.0,1.873442864642921,0.42546712805102715,2.3732719900211316,0.05669874306293754,0.12201346813471549,3.4997431836142927,0.1873399840879271
2,2.0,negative,-0.5,shape_only,0.1,2.0,10,1.0,0.8954255645068872,0.32417166075427645,0.0,1.2415715815019779,0.5705018864615179,2.1157193363217157,0.11591934905303725,0.12662296643797313,2.5232243896527655,0.06848874284975547
2,2.0,negative,-0.5,shape_only,0.1,2.0,15,1.5,0.7352504822155437,0.2661833426896336,0.0,0.9768810566265441,0.6271501734659284,1.9219564528759387,0.14249834381819948,0.13721879072384133,2.0789818267753892,0.012245329980750282
2,2.0,negative,-0.5,shape_only,0.1,2.0,20,2.0,0.6314584901545865,0.22860744160630428,0.0,0.8387276308569703,0.6411089353781319,1.7605405334094413,0.15558791295088914,0.15167744502799435,1.829021664524915,0.00013238927348215406
2,2.0,negative,-0.5,mixed,0.1,2.0,0,0.0,5.011672049926549,1.0,1.9999999999999998,5.644555741786776,0.6931471805599454,2.1213203435596424,0.783383274430757,0.44626032029685964,8.963378140676129,0.4307988270442431
2,2.0,negative,-0.5,mixed,0.1,2.0,5,0.5,1.5335544057789225,0.3059965597312774,1.1527531740235955,1.9380629072837905,0.14716099462535803,1.6292888442937328,0.5103526219929687,0.36607384791051767,3.6665170726765695,0.274981978230593
2,2.0,negative,-0.5,mixed,0.1,2.0,10,1.0,0.9584371677996812,0.19124099866305658,0.9587311185416398,1.1897931028502333,0.040040161320000545,1.3841076958139333,0.390715972451424,0.3610452078737967,2.556583447425461,0.14870687551674655
2,2.0,negative,-0.5,mixed,0.1,2.0,15,1.5,0.6667786183830176,0.13304514176916063,0.7959337020088683,0.8768248609042488,0.12775501836194292,1.2098920218528393,0.28649782208458263,0.3740828913431445,2.0704538507054626,0.06425835791796151
2,2.0,negative,-0.5,mixed,0.1,2.0,20,2.0,0.48204617526647686,0.09618470052794889,0.6550071651177538,0.7091049910155166,0.16946380112131842,1.0711939508691228,0.19996226501138592,0.39577385355048633,1.800356508384234,0.01912531442989011
2,2.0,zero,0.0,mean_only,0.1,2.0,0,0.0,4.499999999999999,1.0,2.9999999999999996,0.0,0.0,0.0,1.126178161942212,1.0,1.0,1.0
2,2.0,zero,0.0,mean_only,0.1,2.0,5,0.5,1.56905298045,0.34867844010000004,1.7714699999999999,0.0,0.0,0.0,0.8796269010084781,1.0,1.0,1.0
2,2.0,zero,0.0,mean_only,0.1,2.0,10,1.0,0.547094945657562,0.12157665459056936,1.0460353203000001,0.0,0.0,0.0,0.4847531844313441,1.0,1.0,1.0
2,2.0,zero,0.0,mean_only,0.1,2.0,15,1.5,0.19076021223847284,0.042391158275216195,0.617673396283947,0.0,0.0,0.0,0.2496077137305744,1.0,1.0,1.0
2,2.0,zero,0.0,mean_only,0.1,2.0,20,2.0,0.06651397323645569,0.0147808829414346,0.36472996377170785,0.0,0.0,0.0,0.13016723127554308,1.0,1.0,1.0
2,2.0,zero,0.0,volume_high,0.1,2.0,0,0.0,1.6137056388801092,1.0,0.0,2.9999999999999996,1.3862943611198906,0.0,0.413512845638725,4.0,4.0,1.0
2,2.0,zero,0.0,volume_high,0.1,2.0,5,0.5,0.851691559217616,0.5277861951382155,0.0,1.9249787878622253,1.0732872286446096,0.0,0.32898094897184205,2.9249787878622255,2.9249787878622255,1.0
2,2.0,zero,0.0,volume_high,0.1,2.0,10,1.0,0.5078392272650567,0.3147037570107833,0.0,1.371261187494406,0.8634219602293495,0.0,0.2641323607337189,2.3712611874944063,2.3712611874944063,1.0
2,2.0,zero,0.0,volume_high,0.1,2.0,15,1.5,0.3243229141310322,0.20098021988453116,0.0,1.0346435656892183,0.7103206515581862,0.0,0.21498023614597905,2.0346435656892186,2.0346435656892186,1.0
2,2.0,zero,0.0,volume_high,0.1,2.0,20,2.0,0.21646320453049528,0.1341404524561976,0.0,0.8095307769405716,0.5930675724100765,0.0,0.17717852499553588,1.8095307769405717,1.8095307769405717,1.0
2,2.0,zero,0.0,volume_low,0.1,2.0,0,0.0,0.6362943611198906,1.0,0.0,0.7499999999999999,1.3862943611198906,0.0,0.24218316241483717,0.25,0.25,1.0
2,2.0,zero,0.0,volume_low,0.1,2.0,5,0.5,0.5679846089512917,0.8926444168884785,0.0,0.7257573418382612,1.293741950789553,0.0,0.23285229620674264,0.2742426581617388,0.2742426581617388,1.0
2,2.0,zero,0.0,volume_low,0.1,2.0,10,1.0,0.5041959569665297,0.7923941932773614,0.0,0.7000956150740988,1.2042915720406284,0.0,0.22309769269363167,0.2999043849259012,0.2999043849259012,1.0
2,2.0,zero,0.0,volume_low,0.1,2.0,15,1.5,0.4450113617677114,0.6993797037341061,0.0,0.6731050491487169,1.1181164109164283,0.0,0.21297212451060654,0.3268949508512831,0.3268949508512831,1.0
2,2.0,zero,0.0,volume_low,0.1,2.0,20,2.0,0.39046935555714857,0.6136615054546686,0.0,0.6449074424557266,1.0353767980128752,0.0,0.20253867348183496,0.3550925575442734,0.3550925575442734,1.0
2,2.0,zero,0.0,shape_only,0.1,2.0,0,0.0,2.7621956910836314,1.0,0.0,4.558929858404187,0.0,2.8284271247461903,0.1352032939031187,0.1353352832366127,7.38905609893065,0.3670988855829601
2,2.0,zero,0.0,shape_only,0.1,2.0,5,0.5,1.364687698646326,0.49405902089107534,0.0,2.2701285892359584,0.24132182543377245,2.335358780695652,0.016279543442136446,0.1506690068471611,4.096062739577946,0.24487335775496225
2,2.0,zero,0.0,shape_only,0.1,2.0,10,1.0,0.9177467093322949,0.3322526033527536,0.0,1.5116356618796138,0.34955415212564567,2.033316529309363,0.07762863495791172,0.1674072088391034,2.9689779055741954,0.14128524954321867
2,2.0,zero,0.0,shape_only,0.1,2.0,15,1.5,0.6960813380034603,0.2520029048812186,0.0,1.143040506243057,0.4050965932509381,1.8088503494163506,0.10888840350004192,0.1856026944035517,2.3963667951014926,0.06480629606372643
2,2.0,zero,0.0,shape_only,0.1,2.0,20,2.0,0.5605849887954806,0.20294904905001812,0.0,0.9315844994099849,0.43254806312772154,1.6274326365763365,0.12622665263280963,0.20529306889790724,2.0507807824376107,0.018889739457094153
2,2.0,zero,0.0,mixed,0.1,2.0,0,0.0,5.011672049926549,1.0,1.9999999999999998,5.644555741786776,0.6931471805599454,2.1213203435596424,0.783383274430757,0.44626032029685964,8.963378140676129,0.4307988270442431
2,2.0,zero,0.0,mixed,0.1,2.0,5,0.5,1.7133789289147523,0.34187770305917436,1.1182702551762673,2.4695383514855354,0.3772085625039151,1.5788318598375914,0.495739428230202,0.47749855180234835,4.453148067422992,0.352075144552356
2,2.0,zero,0.0,mixed,0.1,2.0,10,1.0,0.963488454491034,0.19224890313905416,0.8698248657424349,1.5426459229921747,0.23209396252762998,1.2834640822340613,0.3600916347529399,0.5089262354676177,3.125643301505865,0.28068182967289734
2,2.0,zero,0.0,mixed,0.1,2.0,15,1.5,0.5864395137153542,0.11701474236007701,0.6654746414259468,1.0984938809808065,0.1471019571975511,1.078677583650093,0.24456101213269787,0.5402959268107732,2.483930516634045,0.21733851382298708
2,2.0,zero,0.0,mixed,0.1,2.0,20,2.0,0.37164914118328074,0.07415671605821207,0.5007906138545047,0.8389939405131657,0.09262053616112159,0.9225669402342908,0.15626368597940865,0.5713617093739387,2.1063864063900946,0.16313945154617399
2,2.0,positive,0.5,mean_only,0.1,2.0,0,0.0,4.499999999999999,1.0,2.9999999999999996,0.0,0.0,0.0,1.126178161942212,1.0,1.0,1.0
2,2.0,positive,0.5,mean_only,0.1,2.0,5,0.5,1.56905298045,0.34867844010000004,1.7714699999999999,0.0,0.0,0.0,0.8796269010084781,1.0,1.0,1.0
2,2.0,positive,0.5,mean_only,0.1,2.0,10,1.0,0.547094945657562,0.12157665459056936,1.0460353203000001,0.0,0.0,0.0,0.4847531844313441,1.0,1.0,1.0
2,2.0,positive,0.5,mean_only,0.1,2.0,15,1.5,0.19076021223847284,0.042391158275216195,0.617673396283947,0.0,0.0,0.0,0.2496077137305744,1.0,1.0,1.0
2,2.0,positive,0.5,mean_only,0.1,2.0,20,2.0,0.06651397323645569,0.0147808829414346,0.36472996377170785,0.0,0.0,0.0,0.13016723127554308,1.0,1.0,1.0
2,2.0,positive,0.5,volume_high,0.1,2.0,0,0.0,1.6137056388801092,1.0,0.0,2.9999999999999996,1.3862943611198906,0.0,0.413512845638725,4.0,4.0,1.0
2,2.0,positive,0.5,volume_high,0.1,2.0,5,0.5,1.0420770163137147,0.6457664838036401,0.0,2.207600014914049,1.1655229986003341,0.0,0.3557718776877058,3.207600014914049,3.207600014914049,1.0
2,2.0,positive,0.5,volume_high,0.1,2.0,10,1.0,0.7170959222658051,0.44437839528370265,0.0,1.7164053753848667,0.9993094531190617,0.0,0.30663451555902943,2.7164053753848667,2.7164053753848667,1.0
2,2.0,positive,0.5,volume_high,0.1,2.0,15,1.5,0.5143933590643077,0.31876529812543136,0.0,1.3825753354437913,0.8681819763794838,0.0,0.2656450132683769,2.3825753354437915,2.3825753354437915,1.0
2,2.0,positive,0.5,volume_high,0.1,2.0,20,2.0,0.3799712598731526,0.23546503818183825,0.0,1.141458310176521,0.7614870503033684,0.0,0.23148184576816194,2.141458310176521,2.141458310176521,1.0
2,2.0,positive,0.5,volume_low,0.1,2.0,0,0.0,0.6362943611198906,1.0,0.0,0.7499999999999999,1.3862943611198906,0.0,0.24218316241483717,0.25,0.25,1.0
2,2.0,positive,0.5,volume_low,0.1,2.0,5,0.5,0.5903058265888932,0.9277244348825335,0.0,0.7340169799146538,1.324322806503547,0.0,0.23601869096434658,0.26598302008534624,0.26598302008534624,1.0
2,2.0,positive,0.5,volume_low,0.1,2.0,10,1.0,0.546309746904448,0.8585802111194764,0.0,0.717394854587084,1.263704601491532,0.0,0.22965976763834273,0.28260514541291604,0.28260514541291604,1.0
2,2.0,positive,0.5,volume_low,0.1,2.0,15,1.5,0.5043364958238188,0.7926150640973412,0.0,0.7001558099630129,1.2044923057868318,0.0,0.22312042799589482,0.29984419003698715,0.29984419003698715,1.0
2,2.0,positive,0.5,volume_low,0.1,2.0,20,2.0,0.46440825123610807,0.7298638485790452,0.0,0.6823281751412532,1.1467364263773614,0.0,0.21641684165863362,0.3176718248587466,0.3176718248587466,1.0
2,2.0,positive,0.5,shape_only,0.1,2.0,0,0.0,2.7621956910836314,1.0,0.0,4.558929858404187,0.0,2.8284271247461903,0.1352032939031187,0.1353352832366127,7.38905609893065,0.3670988855829601
2,2.0,positive,0.5,shape_only,0.1,2.0,5,0.5,1.430130193561205,0.5177512216739986,0.0,2.4481318428714904,0.1683974004820552,2.320435840744037,0.0007884793730713602,0.16378620678338568,4.359679379374914,0.26562269325312116
2,2.0,positive,0.5,shape_only,0.1,2.0,10,1.0,0.9427571836488924,0.341307166140369,0.0,1.6531014017681211,0.25170512692800495,1.9977146913742452,0.05892486929779206,0.1893226205608449,3.19278149288093,0.1747521547449821
2,2.0,positive,0.5,shape_only,0.1,2.0,15,1.5,0.6910244936901022,0.25017217133482955,0.0,1.2423180622398557,0.2982510459817599,1.7574273267905791,0.09060459580761582,0.21417971510041287,2.571367180316272,0.09995824966596348
2,2.0,positive,0.5,shape_only,0.1,2.0,20,2.0,0.5369084788692327,0.1943774224984759,0.0,0.9962986594784223,0.3244293896397265,1.5647384221422056,0.10866496097973033,0.23910164161799452,2.1858565368410177,0.0454834396366162
2,2.0,positive,0.5,mixed,0.1,2.0,0,0.0,5.011672049926549,1.0,1.9999999999999998,5.644555741786776,0.6931471805599454,2.1213203435596424,0.783383274430757,0.44626032029685964,8.963378140676129,0.4307988270442431
2,2.0,positive,0.5,mixed,0.1,2.0,5,0.5,1.8143255874239301,0.3620200143484091,1.1038613153567325,2.7211707072382607,0.470806769692528,1.558344593407107,0.49118702865051983,0.5320013459135363,4.819753564778285,0.37929135388883
2,2.0,positive,0.5,mixed,0.1,2.0,10,1.0,0.998913315580064,0.19931737464639254,0.8282102060094233,1.7423096462891892,0.35688194688155433,1.238606562944084,0.3510760282034808,0.5951480070661199,3.430510372518946,0.33792610010069474
2,2.0,positive,0.5,mixed,0.1,2.0,15,1.5,0.5852333328731438,0.11677406802420781,0.6024399356847288,1.2480256010870363,0.2845930542529142,1.0175017256541046,0.23429172732964604,0.6473363129979552,2.729382585146341,0.304217062275249
2,2.0,positive,0.5,mixed,0.1,2.0,20,2.0,0.35678733081574476,0.07119127653633558,0.42687468520184374,0.9497395305826711,0.23412055107114743,0.8513521753551797,0.1496033906239081,0.6922027705225288,2.3073909963850823,0.2769351344870752
